om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
741925,2023,07,08,2023-07-08,18:00:00,3,GA,13,0,55.0000,0,0,0,0,33.7587,-83.1408,33.7587,-83.1408,0,0,0,0,0,221,0,0,0,EG
741926,2023,07,08,2023-07-08,18:00:00,3,SC,45,0,60.0000,0,0,0,0,34.2200,-80.9800,34.2200,-80.9800,0,0,0,0,0,79,0,0,0,EG
741927,2023,07,08,2023-07-08,18:13:00,3,NC,37,0,50.0000,0,0,500,0,36.1600,-80.9700,36.1600,-80.9700,0,0,0,0,0,193,0,0,0,EG
741928,2023,07,08,2023-07-08,18:24:00,3,KS,20,0,51.0000,0,0,0,0,39.0000,-101.3900,39.0000,-101.3900,0,0,0,0,0,109,0,0,0,MG
741929,2023,07,08,2023-07-08,18:26:00,3,NC,37,0,50.0000,0,0,1500,0,36.1400,-80.9300,36.1400,-80.9300,0,0,0,0,0,193,0,0,0,EG
741930,2023,07,08,2023-07-08,18:30:00,3,KS,20,0,87.0000,0,0,0,0,39.0600,-101.2400,39.0600,-101.2400,0,0,0,0,0,109,0,0,0,EG
741931,2023,07,08,2023-07-08,18:30:00,3,VA,51,0,52.0000,0,0,1000,0,38.3645,-78.4580,38.3645,-78.4580,0,0,0,0,0,79,0,0,0,EG
741932,2023,07,08,2023-07-08,18:30:00,3,VA,51,0,52.0000,0,0,1000,0,38.2684,-78.5292,38.2684,-78.5292,0,0,0,0,0,79,0,0,0,EG
741933,2023,07,08,2023-07-08,18:34:00,3,MS,28,0,50.0000,0,0,5000,0,32.2900,-90.2500,32.2900,-90.2500,0,0,0,0,0,49,0,0,0,EG
741934,2023,07,08,2023-07-08,18:34:00,3,NC,37,0,55.0000,0,0,0,2500,36.0769,-80.9524,36.0769,-80.9524,0,0,0,0,0,193,0,0,0,EG
741935,2023,07,08,2023-07-08,18:45:00,3,FL,12,0,50.0000,0,0,2000,0,30.5800,-84.2800,30.5800,-84.2800,0,0,0,0,0,73,0,0,0,EG
741936,2023,07,08,2023-07-08,18:45:00,3,FL,12,0,50.0000,0,0,2000,0,30.5500,-84.2700,30.5500,-84.2700,0,0,0,0,0,73,0,0,0,EG
741937,2023,07,08,2023-07-08,18:45:00,3,FL,12,0,50.0000,0,0,0,0,30.5200,-84.2700,30.5200,-84.2700,0,0,0,0,0,73,0,0,0,EG
741938,2023,07,08,2023-07-08,18:50:00,3,KS,20,0,53.0000,0,0,0,0,38.8900,-101.2200,38.8900,-101.2200,0,0,0,0,0,109,0,0,0,MG
741939,2023,07,08,2023-07-08,19:14:00,3,MS,28,0,50.0000,0,0,1000,0,32.2100,-89.7600,32.2100,-89.7600,0,0,0,0,0,121,0,0,0,EG
741940,2023,07,08,2023-07-08,19:25:00,3,KS,20,0,53.0000,0,0,0,0,38.6800,-100.9000,38.6800,-100.9000,0,0,0,0,0,171,0,0,0,EG
741941,2023,07,08,2023-07-08,19:30:00,3,CO,08,0,51.0000,0,0,0,0,40.6500,-104.3400,40.6500,-104.3400,0,0,0,0,0,123,0,0,0,MG
741942,2023,07,08,2023-07-08,19:38:00,3,WY,56,0,55.0000,0,0,0,0,42.6070,-105.0902,42.6070,-105.0902,0,0,0,0,0,31,0,0,0,MG
741943,2023,07,08,2023-07-08,19:48:00,3,TX,48,0,53.0000,0,0,0,0,34.8900,-102.9900,34.8900,-102.9900,0,0,0,0,0,117,0,0,0,MG
741944,2023,07,08,2023-07-08,20:47:00,3,TX,48,0,52.0000,0,0,0,0,34.9900,-102.0800,34.9900,-102.0800,0,0,0,0,0,381,0,0,0,MG
741945,2023,07,08,2023-07-08,20:58:00,3,TX,48,0,53.0000,0,0,0,0,34.9800,-101.9500,34.9800,-101.9500,0,0,0,0,0,381,0,0,0,MG
741946,2023,07,08,2023-07-08,21:47:00,3,TX,48,0,52.0000,0,0,0,0,34.6500,-101.4800,34.6500,-101.4800,0,0,0,0,0,437,0,0,0,MG
741947,2023,07,08,2023-07-08,22:05:00,3,KS,20,0,50.0000,0,0,0,0,37.1000,-100.8100,37.1000,-100.8100,0,0,0,0,0,175,0,0,0,MG
741948,2023,07,08,2023-07-08,22:06:00,3,KS,20,0,53.0000,0,0,0,0,37.0400,-101.9700,37.0400,-101.9700,0,0,0,0,0,129,0,0,0,MG
741949,2023,07,08,2023-07-08,22:23:00,3,OK,40,0,65.0000,0,0,0,0,36.8600,-101.4500,36.8600,-101.4500,0,0,0,0,0,139,0,0,0,EG
741950,2023,07,08,2023-07-08,22:30:00,3,OK,40,0,50.0000,0,0,0,0,36.8600,-101.2300,36.8600,-101.2300,0,0,0,0,0,139,0,0,0,MG
741951,2023,07,08,2023-07-08,22:40:00,3,OK,40,0,55.0000,0,0,0,0,36.8000,-100.5300,36.8000,-100.5300,0,0,0,0,0,7,0,0,0,MG
741952,2023,07,08,2023-07-08,22:46:00,3,OK,40,0,52.0000,0,0,0,0,36.6800,-101.5100,36.6800,-101.5100,0,0,0,0,0,139,0,0,0,MG
741953,2023,07,08,2023-07-08,22:50:00,3,TX,48,0,52.0000,0,0,0,0,33.8577,-101.7695,33.8577,-101.7695,0,0,0,0,0,189,0,0,0,MG
741954,2023,07,08,2023-07-08,23:24:00,3,TX,48,0,52.0000,0,0,0,0,36.4000,-100.7300,36.4000,-100.7300,0,0,0,0,0,357,0,0,0,MG
741955,2023,07,08,2023-07-08,23:31:00,3,TX,48,0,50.0000,0,0,0,0,36.1400,-101.7800,36.1400,-101.7800,0,0,0,0,0,421,0,0,0,MG
741956,2023,07,08,2023-07-08,23:53:00,3,TX,48,0,53.0000,0,0,0,0,36.2200,-100.4100,36.2200,-100.4100,0,0,0,0,0,295,0,0,0,MG
741957,2023,07,09,2023-07-09,00:08:00,3,TX,48,0,52.0000,0,0,0,0,34.3889,-100.9124,34.3889,-100.9124,0,0,0,0,0,191,0,0,0,MG
741958,2023,07,09,2023-07-09,00:22:00,3,TX,48,0,55.0000,0,0,0,0,35.9200,-100.2800,35.9200,-100.2800,0,0,0,0,0,211,0,0,0,MG
741959,2023,07,09,2023-07-09,00:25:00,3,TX,48,0,60.0000,0,0,0,0,35.7100,-100.4600,35.7100,-100.4600,0,0,0,0,0,211,0,0,0,MG
741960,2023,07,09,2023-07-09,00:29:00,3,TX,48,0,51.0000,0,0,0,0,35.5400,-100.9300,35.5400,-100.9300,0,0,0,0,0,179,0,0,0,MG
741961,2023,07,09,2023-07-09,00:35:00,3,OK,40,0,50.0000,0,0,0,0,36.0720,-99.9030,36.0720,-99.9030,0,0,0,0,0,45,0,0,0,MG
741962,2023,07,09,2023-07-09,00:45:00,3,OK,40,0,52.0000,0,0,0,0,35.8990,-98.9603,35.8990,-98.9603,0,0,0,0,0,43,0,0,0,MG
741963,2023,07,09,2023-07-09,00:50:00,3,OK,40,0,53.0000,0,0,0,0,35.8990,-98.9603,35.8990,-98.9603,0,0,0,0,0,43,0,0,0,MG
741964,2023,07,09,2023-07-09,00:55:00,3,OK,40,0,63.0000,0,0,0,0,35.8990,-98.9603,35.8990,-98.9603,0,0,0,0,0,43,0,0,0,MG
741965,2023,07,09,2023-07-09,01:00:00,3,OK,40,0,57.0000,0,0,0,0,35.8990,-98.9603,35.8990,-98.9603,0,0,0,0,0,43,0,0,0,MG
741966,2023,07,09,2023-07-09,01:05:00,3,OK,40,0,51.0000,0,0,0,0,35.8990,-98.9603,35.8990,-98.9603,0,0,0,0,0,43,0,0,0,MG
741967,2023,07,09,2023-07-09,01:10:00,3,OK,40,0,52.0000,0,0,0,0,35.5461,-99.7279,35.5461,-99.7279,0,0,0,0,0,129,0,0,0,MG
741968,2023,07,09,2023-07-09,01:15:00,3,OK,40,0,50.0000,0,0,0,0,35.5461,-99.7279,35.5461,-99.7279,0,0,0,0,0,129,0,0,0,MG
741969,2023,07,09,2023-07-09,01:20:00,3,OK,40,0,52.0000,0,0,0,0,35.6600,-98.8800,35.6600,-98.8800,0,0,0,0,0,39,0,0,0,EG
741970,2023,07,09,2023-07-09,01:20:00,3,OK,40,0,52.0000,0,0,0,0,35.2100,-99.8700,35.2100,-99.8700,0,0,0,0,0,9,0,0,0,EG
741971,2023,07,09,2023-07-09,01:20:00,3,OK,40,0,61.0000,0,0,5000,0,35.2100,-99.8700,35.2100,-99.8700,0,0,0,0,0,9,0,0,0,EG
741972,2023,07,09,2023-07-09,01:26:00,3,OK,40,0,52.0000,0,0,0,0,35.3000,-99.6400,35.3000,-99.6400,0,0,0,0,0,9,0,0,0,EG
741973,2023,07,09,2023-07-09,01:28:00,3,OK,40,0,61.0000,0,0,0,0,35.3800,-99.5109,35.3800,-99.5109,0,0,0,0,0,9,0,0,0,EG
741974,2023,07,09,2023-07-09,01:35:00,3,OK,40,0,61.0000,0,0,30000,0,35.4093,-99.3770,35.4093,-99.3770,0,0,0,0,0,9,0,0,0,EG
741975,2023,07,09,2023-07-09,01:38:00,3,OK,40,0,87.0000,0,0,100000,0,35.5300,-98.7000,35.5300,-98.7000,0,0,0,0,0,39,0,0,0,EG
741976,2023,07,09,2023-07-09,01:40:00,3,OK,40,0,61.0000,0,0,5000,0,35.5314,-98.6962,35.5314,-98.6962,0,0,0,0,0,39,0,0,0,EG
741977,2023,07,09,2023-07-09,01:48:00,3,OK,40,0,60.0000,0,0,0,0,35.3566,-99.2036,35.3566,-99.2036,0,0,0,0,0,149,0,0,0,MG
741978,2023,07,09,2023-07-09,01:55:00,3,OK,40,0,56.0000,0,0,0,0,35.1600,-99.1700,35.1600,-99.1700,0,0,0,0,0,149,0,0,0,EG
741979,2023,07,09,2023-07-09,01:55:00,3,OK,40,0,56.0000,0,0,0,0,35.2800,-99.1300,35.2800,-99.1300,0,0,0,0,0,149,0,0,0,EG
741980,2023,07,09,2023-07-09,02:02:00,3,OK,40,0,56.0000,0,0,0,0,35.2900,-98.9900,35.2900,-98.9900,0,0,0,0,0,149,0,0,0,EG
741981,2023,07,09,2023-07-09,02:05:00,3,OK,40,0,56.0000,0,0,2000,0,35.0300,-99.1000,35.0300,-99.1000,0,0,0,0,0,75,0,0,0,EG
741982,2023,07,09,2023-07-09,02:08:00,3,OK,40,0,65.0000,0,0,10000,0,35.3600,-98.4600,35.3600,-98.4600,0,0,0,0,0,15,0,0,0,EG
741983,2023,07,09,2023-07-09,02:18:00,3,OK,40,0,53.0000,0,0,0,0,34.6500,-99.2666,34.6500,-99.2666,0,0,0,0,0,65,0,0,0,MG
741984,2023,07,09,2023-07-09,02:19:00,3,OK,40,0,52.0000,0,0,0,0,34.6400,-99.3300,34.6400,-99.3300,0,0,0,0,0,65,0,0,0,EG
741985,2023,07,09,2023-07-09,02:20:00,3,OK,40,0,61.0000,0,0,10000,0,35.4313,-98.1859,35.4313,-98.1859,0,0,0,0,0,17,0,0,0,EG
741986,2023,07,09,2023-07-09,02:20:00,3,OK,40,0,56.0000,0,0,0,0,35.3100,-98.3400,35.3100,-98.3400,0,0,0,0,0,15,0,0,0,EG
741987,2023,07,09,2023-07-09,02:30:00,3,OK,40,0,52.0000,0,0,10000,0,35.4652,-97.5244,35.4652,-97.5244,0,0,0,0,0,109,0,0,0,EG
741988,2023,07,09,2023-07-09,02:30:00,3,OK,40,0,67.0000,0,0,0,0,34.5872,-99.3380,34.5872,-99.3380,0,0,0,0,0,65,0,0,0,MG
741989,2023,07,09,2023-07-09,02:30:00,3,OK,40,0,50.0000,0,0,0,0,35.1488,-98.4660,35.1488,-98.4660,0,0,0,0,0,15,0,0,0,MG
741990,2023,07,09,2023-07-09,02:40:00,3,OK,40,0,52.0000,0,0,5000,0,34.5010,-99.1410,34.5010,-99.1410,0,0,0,0,0,141,0,0,0,EG
741991,2023,07,09,2023-07-09,02:45:00,3,OK,40,0,53.0000,0,0,0,0,34.4397,-99.1375,34.4397,-99.1375,0,0,0,0,0,141,0,0,0,MG
741992,2023,07,09,2023-07-09,02:47:00,3,OK,40,0,61.0000,0,0,0,0,35.3886,-97.6002,35.3886,-97.6002,0,0,0,0,0,109,0,0,0,MG
741993,2023,07,09,2023-07-09,02:50:00,3,OK,40,0,52.0000,0,0,0,0,35.3357,-97.5110,35.3357,-97.5110,0,0,0,0,0,27,0,0,0,EG
741994,2023,07,09,2023-07-09,02:50:00,3,OK,40,0,70.0000,0,0,30000,0,35.3223,-97.5477,35.3223,-97.5477,0,0,0,0,0,27,0,0,0,EG
741995,2023,07,09,2023-07-09,02:50:00,3,OK,40,0,56.0000,0,0,0,0,35.3203,-97.5129,35.3203,-97.5129,0,0,0,0,0,27,0,0,0,EG
741996,2023,07,09,2023-07-09,02:55:00,3,OK,40,0,52.0000,0,0,0,0,35.0961,-97.9661,35.0961,-97.9661,0,0,0,0,0,51,0,0,0,MG
741997,2023,07,09,2023-07-09,02:55:00,3,OK,40,0,56.0000,0,0,5000,0,35.2907,-97.5099,35.2907,-97.5099,0,0,0,0,0,27,0,0,0,EG
741998,2023,07,09,2023-07-09,02:55:00,3,OK,40,0,56.0000,0,0,5000,0,35.3011,-97.4945,35.3011,-97.4945,0,0,0,0,0,27,0,0,0,EG
741999,2023,07,09,2023-07-09,03:00:00,3,OK,40,0,56.0000,0,0,0,0,35.2600,-97.4400,35.2600,-97.4400,0,0,0,0,0,27,0,0,0,EG
742000,2023,07,09,2023-07-09,03:05:00,3,OK,40,0,50.0000,0,0,0,0,34.3400,-98.8700,34.3400,-98.8700,0,0,0,0,0,141,0,0,0,EG
742001,2023,07,09,2023-07-09,03:15:00,3,OK,40,0,56.0000,0,0,0,0,34.2297,-98.6822,34.2297,-98.6822,0,0,0,0,0,141,0,0,0,EG
742002,2023,07,09,2023-07-09,03:20:00,3,OK,40,0,52.0000,0,0,0,0,35.2420,-97.6169,35.2420,-97.6169,0,0,0,0,0,87,0,0,0,EG
742003,2023,07,09,2023-07-09,03:27:00,3,OK,40,0,56.0000,0,0,0,0,34.6500,-97.9600,34.6500,-97.9600,0,0,0,0,0,137,0,0,0,EG
742004,2023,07,09,2023-07-09,03:45:00,3,TX,48,0,66.0000,0,0,0,0,33.8542,-98.5820,33.8542,-98.5820,0,0,0,0,0,485,0,0,0,MG
742005,2023,07,09,2023-07-09,03:50:00,3,OK,40,0,52.0000,0,0,0,0,34.8800,-96.4100,34.8800,-96.4100,0,0,0,0,0,123,0,0,0,EG
742006,2023,07,09,2023-07-09,03:52:00,3,TX,48,0,51.0000,0,0,0,0,33.8823,-98.4815,33.8823,-98.4815,0,0,0,0,0,485,0,0,0,MG
742007,2023,07,09,2023-07-09,04:00:00,3,OK,40,0,56.0000,0,0,0,0,35.0100,-97.3700,35.0100,-97.3700,0,0,0,0,0,87,0,0,0,EG
742008,2023,07,09,2023-07-09,04:20:00,3,OK,40,0,56.0000,0,0,0,0,34.7400,-97.2200,34.7400,-97.2200,0,0,0,0,0,49,0,0,0,EG
742009,2023,07,09,2023-07-09,05:15:00,3,OK,40,0,56.0000,0,0,0,0,34.7771,-96.6604,34.7771,-96.6604,0,0,0,0,0,123,0,0,0,EG
742010,2023,07,09,2023-07-09,08:03:00,3,NC,37,0,50.0000,0,0,500,0,36.2166,-80.5430,36.2166,-80.5430,0,0,0,0,0,197,0,0,0,EG
742011,2023,07,09,2023-07-09,08:12:00,3,PA,42,0,52.0000,0,0,5000,0,40.5420,-77.1550,40.5420,-77.1550,0,0,0,0,0,99,0,0,0,EG
742012,2023,07,09,2023-07-09,08:13:00,3,NC,37,0,50.0000,0,0,2000,0,36.2100,-80.4700,36.2100,-80.4700,0,0,0,0,0,197,0,0,0,EG
742013,2023,07,09,2023-07-09,08:15:00,3,PA,42,0,52.0000,0,0,5000,0,40.5416,-77.1469,40.5416,-77.1469,0,0,0,0,0,99,0,0,0,EG
742014,2023,07,09,2023-07-09,08:20:00,3,NC,37,0,50.0000,0,0,0,0,36.2056,-80.4091,36.2056,-80.4091,0,0,0,0,0,67,0,0,0,EG
742015,2023,07,09,2023-07-09,08:48:00,3,PA,42,0,52.0000,0,0,0,0,40.5621,-76.9735,40.5621,-76.9735,0,0,0,0,0,43,0,0,0,EG
742016,2023,07,09,2023-07-09,08:50:00,3,NC,37,0,50.0000,0,0,10000,0,36.2198,-80.1675,36.2198,-80.1675,0,0,0,0,0,67,0,0,0,EG
742017,2023,07,09,2023-07-09,08:58:00,3,NC,37,0,50.0000,0,0,1000,0,36.3300,-80.0900,36.3300,-80.0900,0,0,0,0,0,169,0,0,0,EG
742018,2023,07,09,2023-07-09,09:06:00,3,NC,37,0,50.0000,0,0,5000,0,36.2400,-80.0798,36.2400,-80.0798,0,0,0,0,0,67,0,0,0,EG
742019,2023,07,09,2023-07-09,09:19:00,3,NC,37,0,50.0000,0,0,0,0,35.9809,-80.2791,35.9809,-80.2791,0,0,0,0,0,57,0,0,0,EG
742020,2023,07,09,2023-07-09,09:20:00,3,NC,37,0,50.0000,0,0,0,0,35.9824,-80.2694,35.9824,-80.2694,0,0,0,0,0,57,0,0,0,EG
742021,2023,07,09,2023-07-09,09:23:00,3,NC,37,0,50.0000,0,0,10000,0,36.1894,-80.0098,36.1894,-80.0098,0,0,0,0,0,81,0,0,0,EG
742022,2023,07,09,2023-07-09,09:36:00,3,NC,37,0,50.0000,0,0,0,0,36.0954,-79.8378,36.0954,-79.8378,0,0,0,0,0,81,0,0,0,EG
742023,2023,07,09,2023-07-09,09:39:00,3,NC,37,0,50.0000,0,0,10000,0,36.0896,-79.8295,36.0896,-79.8295,0,0,0,0,0,81,0,0,0,EG
742024,2023,07,09,2023-07-09,09:45:00,3,NC,37,0,50.0000,0,0,0,0,35.8236,-80.1590,35.8236,-80.1590,0,0,0,0,0,57,0,0,0,EG
742025,2023,07,09,2023-07-09,09:50:00,3,NC,37,0,50.0000,0,0,0,0,35.8521,-80.0785,35.8521,-80.0785,0,0,0,0,0,57,0,0,0,EG
742026,2023,07,09,2023-07-09,09:52:00,3,NC,37,0,50.0000,0,0,0,0,35.8386,-80.0596,35.8386,-80.0596,0,0,0,0,0,57,0,0,0,EG
742027,2023,07,09,2023-07-09,10:01:00,3,PA,42,0,52.0000,0,0,15000,0,40.8500,-76.7400,40.8500,-76.7400,0,0,0,0,0,97,0,0,0,EG
742028,2023,07,09,2023-07-09,10:01:00,3,KY,21,0,45.0000,0,0,200,0,38.5489,-82.7388,38.5489,-82.7388,0,0,0,0,0,89,0,0,0,EG
742029,2023,07,09,2023-07-09,10:03:00,3,NC,37,0,60.0000,0,0,15000,0,36.4147,-79.4299,36.5200,-79.2800,0,0,0,0,0,33,0,0,0,EG
742030,2023,07,09,2023-07-09,10:03:00,3,NC,37,0,55.0000,0,0,10000,0,36.4069,-79.4160,36.5038,-79.2938,0,0,0,0,0,33,0,0,0,EG
742031,2023,07,09,2023-07-09,10:04:00,3,NC,37,0,50.0000,0,0,5000,0,36.0794,-79.5446,36.0794,-79.5446,0,0,0,0,0,81,0,0,0,EG
742032,2023,07,09,2023-07-09,10:17:00,3,NC,37,0,50.0000,0,0,500,0,36.3117,-79.3565,36.3117,-79.3565,0,0,0,0,0,33,0,0,0,EG
742033,2023,07,09,2023-07-09,10:20:00,3,VA,51,0,50.0000,0,0,100,0,36.7183,-78.9004,36.7183,-78.9004,0,0,0,0,0,83,0,0,0,EG
742034,2023,07,09,2023-07-09,10:23:00,3,NC,37,0,50.0000,0,0,0,0,36.0942,-79.4544,36.0942,-79.4544,0,0,0,0,0,1,0,0,0,EG
742035,2023,07,09,2023-07-09,10:30:00,3,FL,12,0,55.0000,0,0,0,0,30.2200,-81.8800,30.2200,-81.8800,0,0,0,0,0,31,0,0,0,MG
742036,2023,07,09,2023-07-09,10:31:00,3,VA,51,0,50.0000,0,0,500,0,36.7500,-78.8700,36.7500,-78.8700,0,0,0,0,0,83,0,0,0,EG
742037,2023,07,09,2023-07-09,10:34:00,3,VA,51,0,50.0000,0,0,200,0,36.7500,-78.8400,36.7500,-78.8400,0,0,0,0,0,83,0,0,0,EG
742038,2023,07,09,2023-07-09,10:40:00,3,FL,12,0,50.0000,0,0,0,0,30.2100,-81.7500,30.2100,-81.7500,0,0,0,0,0,31,0,0,0,EG
742039,2023,07,09,2023-07-09,10:42:00,3,FL,12,0,54.0000,0,0,0,0,30.2200,-81.6700,30.2200,-81.6700,0,0,0,0,0,31,0,0,0,MG
742040,2023,07,09,2023-07-09,10:43:00,3,NC,37,0,50.0000,0,0,0,0,36.1504,-79.1921,36.1504,-79.1921,0,0,0,0,0,135,0,0,0,EG
742041,2023,07,09,2023-07-09,10:45:00,3,FL,12,0,50.0000,0,0,0,0,30.3400,-81.6600,30.3400,-81.6600,0,0,0,0,0,31,0,0,0,EG
742042,2023,07,09,2023-07-09,10:48:00,3,NC,37,0,50.0000,0,0,0,0,36.4696,-79.0999,36.4696,-79.0999,0,0,0,0,0,145,0,0,0,EG
742043,2023,07,09,2023-07-09,10:48:00,3,NC,37,0,50.0000,0,0,0,0,36.1684,-79.1956,36.1684,-79.1956,0,0,0,0,0,135,0,0,0,EG
742044,2023,07,09,2023-07-09,10:48:00,3,NC,37,0,50.0000,0,0,0,0,36.0812,-79.1737,36.0812,-79.1737,0,0,0,0,0,135,0,0,0,EG
742045,2023,07,09,2023-07-09,10:50:00,3,FL,12,0,54.0000,0,0,0,0,30.3200,-81.6400,30.3200,-81.6400,0,0,0,0,0,31,0,0,0,MG
742046,2023,07,09,2023-07-09,10:50:00,3,FL,12,0,50.0000,0,0,0,0,30.3600,-81.6300,30.3600,-81.6300,0,0,0,0,0,31,0,0,0,EG
742047,2023,07,09,2023-07-09,10:53:00,3,VA,51,0,50.0000,0,0,500,0,36.5889,-78.9001,36.5889,-78.9001,0,0,0,0,0,83,0,0,0,EG
742048,2023,07,09,2023-07-09,10:53:00,3,NC,37,0,50.0000,0,0,0,0,36.1600,-79.1457,36.1600,-79.1457,0,0,0,0,0,135,0,0,0,EG
742049,2023,07,09,2023-07-09,10:55:00,3,FL,12,0,50.0000,0,0,0,0,30.2700,-81.5200,30.2700,-81.5200,0,0,0,0,0,31,0,0,0,EG
742050,2023,07,09,2023-07-09,10:58:00,3,NC,37,0,50.0000,0,0,5000,0,35.9728,-79.1052,35.9728,-79.1052,0,0,0,0,0,135,0,0,0,EG
742051,2023,07,09,2023-07-09,11:00:00,3,FL,12,0,50.0000,0,0,0,0,30.1000,-81.4900,30.1000,-81.4900,0,0,0,0,0,109,0,0,0,EG
742052,2023,07,09,2023-07-09,11:01:00,3,FL,12,0,50.0000,0,0,0,0,30.3300,-81.5200,30.3300,-81.5200,0,0,0,0,0,31,0,0,0,MG
742053,2023,07,09,2023-07-09,11:05:00,3,NY,36,0,50.0000,0,0,10000,0,41.4500,-74.4200,41.4500,-74.4200,0,0,0,0,0,71,0,0,0,EG
742054,2023,07,09,2023-07-09,11:07:00,3,NC,37,0,50.0000,0,0,10000,0,35.7221,-79.1868,35.7221,-79.1868,0,0,0,0,0,37,0,0,0,EG
742055,2023,07,09,2023-07-09,11:08:00,3,WV,54,0,45.0000,0,0,200,0,38.4478,-81.9608,38.4478,-81.9608,0,0,0,0,0,79,0,0,0,EG
742056,2023,07,09,2023-07-09,11:20:00,3,NC,37,0,50.0000,0,0,10000,0,35.8522,-79.0188,35.8522,-79.0188,0,0,0,0,0,37,0,0,0,EG
742057,2023,07,09,2023-07-09,11:35:00,3,PA,42,0,50.0000,0,0,0,0,40.3200,-76.0100,40.3200,-76.0100,0,0,0,0,0,11,0,0,0,EG
742058,2023,07,09,2023-07-09,11:37:00,3,MD,24,0,52.0000,0,0,1000,0,39.5510,-77.6603,39.5510,-77.6603,0,0,0,0,0,43,0,0,0,EG
742059,2023,07,09,2023-07-09,11:41:00,3,NC,37,0,50.0000,0,0,5000,0,35.8510,-78.7178,35.8510,-78.7178,0,0,0,0,0,183,0,0,0,EG
742060,2023,07,09,2023-07-09,11:42:00,3,VA,51,0,50.0000,0,0,2000,0,36.6100,-78.7100,36.6100,-78.7100,0,0,0,0,0,117,0,0,0,EG
742061,2023,07,09,2023-07-09,11:45:00,3,NC,37,0,50.0000,0,0,5000,0,35.3853,-78.9480,35.3853,-78.9480,0,0,0,0,0,85,0,0,0,EG
742062,2023,07,09,2023-07-09,11:47:00,3,NC,37,0,50.0000,0,0,5000,0,35.4676,-78.8595,35.4676,-78.8595,0,0,0,0,0,85,0,0,0,EG
742063,2023,07,09,2023-07-09,11:52:00,3,NC,37,0,50.0000,0,0,5000,0,35.7800,-78.6000,35.7800,-78.6000,0,0,0,0,0,183,0,0,0,EG
742064,2023,07,09,2023-07-09,11:57:00,3,VA,51,0,50.0000,0,0,2000,0,36.6300,-78.5600,36.6300,-78.5600,0,0,0,0,0,117,0,0,0,EG
742065,2023,07,09,2023-07-09,11:58:00,3,NC,37,0,50.0000,0,0,5000,0,35.5799,-78.6579,35.5799,-78.6579,0,0,0,0,0,183,0,0,0,EG
742066,2023,07,09,2023-07-09,12:00:00,3,VT,50,0,50.0000,0,0,10000,0,44.4000,-73.0000,44.4000,-73.0000,0,0,0,0,0,7,0,0,0,EG
742067,2023,07,09,2023-07-09,12:09:00,3,NC,37,0,50.0000,0,0,5000,0,35.8105,-78.6258,35.8105,-78.6258,0,0,0,0,0,183,0,0,0,EG
742068,2023,07,09,2023-07-09,12:10:00,3,NC,37,0,50.0000,0,0,0,0,35.3854,-78.5570,35.3854,-78.5570,0,0,0,0,0,101,0,0,0,EG
742069,2023,07,09,2023-07-09,12:10:00,3,PA,42,0,52.0000,0,0,12000,0,40.5908,-77.5106,40.5908,-77.5106,0,0,0,0,0,87,0,0,0,EG
742070,2023,07,09,2023-07-09,12:15:00,3,NC,37,0,50.0000,0,0,0,0,35.3858,-78.6087,35.3858,-78.6087,0,0,0,0,0,85,0,0,0,EG
742071,2023,07,09,2023-07-09,12:19:00,3,NC,37,0,50.0000,0,0,5000,0,35.4109,-78.5039,35.4109,-78.5039,0,0,0,0,0,101,0,0,0,EG
742072,2023,07,09,2023-07-09,12:20:00,3,NY,36,0,50.0000,0,0,0,0,42.9500,-73.4000,42.9500,-73.4000,0,0,0,0,0,83,0,0,0,EG
742073,2023,07,09,2023-07-09,12:20:00,3,MD,24,0,52.0000,0,0,3000,0,39.3392,-77.3712,39.3392,-77.3712,0,0,0,0,0,21,0,0,0,EG
742074,2023,07,09,2023-07-09,12:40:00,3,VA,51,0,50.0000,0,0,1000,0,36.6700,-78.3900,36.6700,-78.3900,0,0,0,0,0,117,0,0,0,EG
742075,2023,07,09,2023-07-09,12:45:00,3,VA,51,0,50.0000,0,0,2000,0,36.7200,-78.1200,36.7200,-78.1200,0,0,0,0,0,117,0,0,0,EG
742076,2023,07,09,2023-07-09,12:48:00,3,NC,37,0,50.0000,0,0,0,0,35.1204,-78.6023,35.1204,-78.6023,0,0,0,0,0,163,0,0,0,EG
742077,2023,07,09,2023-07-09,12:48:00,3,NC,37,0,50.0000,0,0,0,0,35.6814,-77.8081,35.6814,-77.8081,0,0,0,0,0,195,0,0,0,EG
742078,2023,07,09,2023-07-09,12:49:00,3,NC,37,0,50.0000,0,0,0,0,35.3620,-78.3263,35.3620,-78.3263,0,0,0,0,0,101,0,0,0,EG
742079,2023,07,09,2023-07-09,12:50:00,3,NC,37,0,50.0000,0,0,0,0,35.3200,-77.9800,35.3200,-77.9800,0,0,0,0,0,191,0,0,0,EG
742080,2023,07,09,2023-07-09,12:59:00,3,NC,37,0,50.0000,0,0,0,0,34.9100,-77.5300,34.9100,-77.5300,0,0,0,0,0,133,0,0,0,EG
742081,2023,07,09,2023-07-09,12:59:00,3,NC,37,0,50.0000,0,0,0,0,35.3773,-77.9810,35.3773,-77.9810,0,0,0,0,0,191,0,0,0,EG
