om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
680564,2023,07,28,2023-07-28,18:33:00,3,WI,55,0,1.75,0,0,20000,0,43.9600,-91.2600,43.9600,-91.2600,0,0,0,0,0,63,0,0,0
680565,2023,07,28,2023-07-28,18:33:00,3,WI,55,0,2.75,0,0,30000,0,43.9600,-91.2000,43.9600,-91.2000,0,0,0,0,0,63,0,0,0
680566,2023,07,28,2023-07-28,18:35:00,3,WI,55,0,1.00,0,0,0,0,44.9400,-89.8400,44.9400,-89.8400,0,0,0,0,0,73,0,0,0
680567,2023,07,28,2023-07-28,18:39:00,3,IA,19,0,1.00,0,0,0,0,42.5300,-90.6800,42.5300,-90.6800,0,0,0,0,0,61,0,0,0
680568,2023,07,28,2023-07-28,18:39:00,3,IA,19,0,1.00,0,0,0,0,42.5300,-90.6800,42.5300,-90.6800,0,0,0,0,0,61,0,0,0
680569,2023,07,28,2023-07-28,18:43:00,3,IL,17,0,1.50,0,0,0,0,41.8640,-88.1601,41.8640,-88.1601,0,0,0,0,0,43,0,0,0
680570,2023,07,28,2023-07-28,18:45:00,3,WI,55,0,3.00,0,0,50000,0,43.9100,-91.0900,43.9100,-91.0900,0,0,0,0,0,63,0,0,0
680571,2023,07,28,2023-07-28,18:45:00,3,WI,55,0,1.00,0,0,0,0,43.9800,-91.1900,43.9800,-91.1900,0,0,0,0,0,63,0,0,0
680572,2023,07,28,2023-07-28,18:45:00,3,WI,55,0,1.00,0,0,0,0,42.6806,-90.1174,42.6806,-90.1174,0,0,0,0,0,65,0,0,0
680573,2023,07,28,2023-07-28,18:46:00,3,WI,55,0,2.50,0,0,65000,0,43.9100,-91.0700,43.9100,-91.0700,0,0,0,0,0,63,0,0,0
680574,2023,07,28,2023-07-28,18:46:00,3,WI,55,0,2.50,0,0,35000,0,43.9000,-91.0900,43.9000,-91.0900,0,0,0,0,0,63,0,0,0
680575,2023,07,28,2023-07-28,18:46:00,3,WI,55,0,2.00,0,0,35000,0,43.9000,-91.1000,43.9000,-91.1000,0,0,0,0,0,63,0,0,0
680576,2023,07,28,2023-07-28,18:47:00,3,IL,17,0,1.00,0,0,0,0,41.8852,-88.1945,41.8852,-88.1945,0,0,0,0,0,43,0,0,0
680577,2023,07,28,2023-07-28,18:50:00,3,WI,55,0,1.50,0,0,0,0,43.8400,-91.1100,43.8400,-91.1100,0,0,0,0,0,63,0,0,0
680578,2023,07,28,2023-07-28,18:50:00,3,IL,17,0,1.75,0,0,0,0,41.8733,-88.1583,41.8733,-88.1583,0,0,0,0,0,43,0,0,0
680579,2023,07,28,2023-07-28,18:50:00,3,WI,55,0,2.75,0,0,50000,0,43.9100,-91.0500,43.9100,-91.0500,0,0,0,0,0,63,0,0,0
680580,2023,07,28,2023-07-28,18:51:00,3,WI,55,0,1.50,0,0,0,0,45.1500,-88.4500,45.1500,-88.4500,0,0,0,0,0,83,0,0,0
680581,2023,07,28,2023-07-28,18:52:00,3,WI,55,0,4.00,0,0,65000,0,43.9000,-91.0400,43.9000,-91.0400,0,0,0,0,0,63,0,0,0
680582,2023,07,28,2023-07-28,18:52:00,3,WI,55,0,2.75,0,0,50000,0,43.8900,-90.9900,43.8900,-90.9900,0,0,0,0,0,63,0,0,0
680583,2023,07,28,2023-07-28,18:55:00,3,WI,55,0,1.50,0,0,25000,0,43.8900,-90.9900,43.8900,-90.9900,0,0,0,0,0,63,0,0,0
680584,2023,07,28,2023-07-28,18:55:00,3,IA,19,0,1.00,0,0,0,0,42.0500,-92.9500,42.0500,-92.9500,0,0,0,0,0,127,0,0,0
680585,2023,07,28,2023-07-28,18:55:00,3,IL,17,0,1.00,0,0,0,0,41.8684,-88.0911,41.8684,-88.0911,0,0,0,0,0,43,0,0,0
680586,2023,07,28,2023-07-28,19:00:00,3,IL,17,0,1.25,0,0,0,0,41.9112,-88.1580,41.9112,-88.1580,0,0,0,0,0,43,0,0,0
680587,2023,07,28,2023-07-28,19:00:00,3,IL,17,0,1.00,0,0,0,0,41.8683,-88.0847,41.8683,-88.0847,0,0,0,0,0,43,0,0,0
680588,2023,07,28,2023-07-28,19:04:00,3,AZ,04,0,1.75,0,0,5000,0,32.2400,-110.8600,32.2228,-110.9431,0,0,0,0,0,19,0,0,0
680589,2023,07,28,2023-07-28,19:10:00,3,TN,47,0,1.00,0,0,0,0,36.5500,-82.6400,36.5500,-82.6400,0,0,0,0,0,73,0,0,0
680590,2023,07,28,2023-07-28,19:12:00,3,WI,55,0,1.25,0,0,0,0,42.8700,-88.3300,42.8700,-88.3300,0,0,0,0,0,133,0,0,0
680591,2023,07,28,2023-07-28,19:14:00,3,IA,19,0,1.00,0,0,0,0,41.9800,-92.5800,41.9800,-92.5800,0,0,0,0,0,171,0,0,0
680592,2023,07,28,2023-07-28,19:36:00,3,WI,55,0,2.50,0,0,0,0,42.7600,-88.2200,42.7600,-88.2200,0,0,0,0,0,101,0,0,0
680593,2023,07,28,2023-07-28,19:40:00,3,WI,55,0,1.00,0,0,0,0,42.7600,-88.2200,42.7600,-88.2200,0,0,0,0,0,101,0,0,0
680594,2023,07,28,2023-07-28,19:40:00,3,WI,55,0,2.50,0,0,0,0,42.7800,-88.2300,42.7800,-88.2300,0,0,0,0,0,101,0,0,0
680595,2023,07,28,2023-07-28,20:16:00,3,WI,55,0,1.00,0,0,0,0,43.2800,-90.2800,43.2800,-90.2800,0,0,0,0,0,103,0,0,0
680596,2023,07,28,2023-07-28,20:20:00,3,WI,55,0,1.75,0,0,40000,0,43.2700,-90.2500,43.2700,-90.2500,0,0,0,0,0,103,0,0,0
680597,2023,07,28,2023-07-28,20:35:00,3,IN,18,0,1.00,0,0,0,0,41.4100,-85.5300,41.4100,-85.5300,0,0,0,0,0,113,0,0,0
680598,2023,07,28,2023-07-28,20:44:00,3,KS,20,0,1.00,0,0,0,0,39.5500,-95.7200,39.5500,-95.7200,0,0,0,0,0,85,0,0,0
680599,2023,07,28,2023-07-28,21:30:00,3,IL,17,0,1.00,0,0,0,0,41.9720,-88.6840,41.9720,-88.6840,0,0,0,0,0,37,0,0,0
680600,2023,07,28,2023-07-28,21:36:00,3,IA,19,0,1.75,0,0,0,0,41.1900,-92.7000,41.1900,-92.7000,0,0,0,0,0,123,0,0,0
680601,2023,07,28,2023-07-28,22:18:00,3,IA,19,0,1.00,0,0,0,0,41.2600,-93.0100,41.2600,-93.0100,0,0,0,0,0,125,0,0,0
680602,2023,07,28,2023-07-28,22:27:00,3,IN,18,0,1.00,0,0,0,0,40.5500,-85.2800,40.5500,-85.2800,0,0,0,0,0,9,0,0,0
680603,2023,07,28,2023-07-28,22:27:00,3,OH,39,0,1.00,0,0,0,0,41.5800,-84.6000,41.5800,-84.6000,0,0,0,0,0,171,0,0,0
680604,2023,07,28,2023-07-28,22:30:00,3,IN,18,0,1.25,0,0,0,0,40.5500,-85.2600,40.5500,-85.2600,0,0,0,0,0,9,0,0,0
680605,2023,07,28,2023-07-28,22:33:00,3,OH,39,0,1.00,0,0,0,0,41.6800,-84.5500,41.6800,-84.5500,0,0,0,0,0,171,0,0,0
680606,2023,07,28,2023-07-28,23:45:00,3,SD,46,0,0.75,0,0,0,0,43.4577,-103.5721,43.4577,-103.5721,0,0,0,0,0,47,0,0,0
680607,2023,07,28,2023-07-28,23:50:00,3,SD,46,0,0.88,0,0,0,0,43.4300,-103.4800,43.4300,-103.4800,0,0,0,0,0,47,0,0,0
680608,2023,07,29,2023-07-29,00:00:00,3,WY,56,0,1.00,0,0,0,0,44.4932,-104.7000,44.4932,-104.7000,0,0,0,0,0,11,0,0,0
680609,2023,07,29,2023-07-29,00:40:00,3,SD,46,0,1.00,0,0,0,0,43.1800,-103.2300,43.1800,-103.2300,0,0,0,0,0,47,0,0,0
680610,2023,07,29,2023-07-29,00:45:00,3,IN,18,0,0.75,0,0,0,0,41.1200,-85.1000,41.1200,-85.1000,0,0,0,0,0,3,0,0,0
680611,2023,07,29,2023-07-29,02:31:00,3,NE,31,0,1.00,0,0,0,0,41.4800,-100.6100,41.4800,-100.6100,0,0,0,0,0,113,0,0,0
680612,2023,07,29,2023-07-29,02:55:00,3,NE,31,0,1.00,0,0,0,0,41.8100,-99.3800,41.8100,-99.3800,0,0,0,0,0,115,0,0,0
680613,2023,07,29,2023-07-29,11:40:00,3,NH,33,0,1.25,0,0,0,0,43.9000,-71.0500,43.9000,-71.0500,0,0,0,0,0,3,0,0,0
680614,2023,07,29,2023-07-29,12:16:00,3,NH,33,0,1.25,0,0,0,0,42.9900,-71.5200,42.9900,-71.5200,0,0,0,0,0,11,0,0,0
680615,2023,07,29,2023-07-29,16:14:00,3,NC,37,0,1.00,0,0,0,0,35.5100,-82.9900,35.5100,-82.9900,0,0,0,0,0,87,0,0,0
680616,2023,07,29,2023-07-29,18:30:00,3,ND,38,0,1.00,0,0,0,0,46.9900,-103.7400,46.9900,-103.7400,0,0,0,0,0,33,0,0,0
680617,2023,07,29,2023-07-29,18:48:00,3,ND,38,0,1.00,0,0,0,0,47.3900,-103.2000,47.3900,-103.2000,0,0,0,0,0,53,0,0,0
680618,2023,07,29,2023-07-29,18:54:00,3,MT,30,0,1.75,0,0,0,0,47.4400,-110.9600,47.4400,-110.9600,0,0,0,0,0,13,0,0,0
680619,2023,07,29,2023-07-29,19:16:00,3,ND,38,0,1.75,0,0,0,0,47.4300,-102.8500,47.4300,-102.8500,0,0,0,0,0,25,0,0,0
680620,2023,07,29,2023-07-29,20:14:00,3,ND,38,0,1.75,0,0,0,0,47.5800,-102.3900,47.5800,-102.3900,0,0,0,0,0,25,0,0,0
680621,2023,07,29,2023-07-29,20:22:00,3,SD,46,0,1.25,0,0,0,0,45.2000,-102.9300,45.2000,-102.9300,0,0,0,0,0,105,0,0,0
680622,2023,07,29,2023-07-29,20:49:00,3,SD,46,0,1.00,0,0,0,0,45.0200,-102.6614,45.0200,-102.6614,0,0,0,0,0,93,0,0,0
680623,2023,07,29,2023-07-29,21:11:00,3,SD,46,0,1.25,0,0,0,0,44.8668,-102.5932,44.8668,-102.5932,0,0,0,0,0,93,0,0,0
680624,2023,07,29,2023-07-29,21:13:00,3,MT,30,0,1.25,0,0,0,0,47.0700,-109.4300,47.0700,-109.4300,0,0,0,0,0,27,0,0,0
680625,2023,07,29,2023-07-29,21:15:00,3,MT,30,0,1.00,0,0,0,0,47.0300,-109.4200,47.0300,-109.4200,0,0,0,0,0,27,0,0,0
680626,2023,07,29,2023-07-29,22:15:00,3,SD,46,0,1.00,0,0,0,0,44.3800,-102.2000,44.3800,-102.2000,0,0,0,0,0,103,0,0,0
680627,2023,07,29,2023-07-29,22:38:00,3,SD,46,0,1.25,0,0,0,0,44.2901,-102.1868,44.2901,-102.1868,0,0,0,0,0,103,0,0,0
680628,2023,07,29,2023-07-29,23:00:00,3,MT,30,0,1.00,0,0,0,0,46.9200,-108.3500,46.9200,-108.3500,0,0,0,0,0,69,0,0,0
680629,2023,07,30,2023-07-30,05:14:00,3,ND,38,0,1.00,0,0,0,0,46.5900,-101.8100,46.5900,-101.8100,0,0,0,0,0,37,0,0,0
680630,2023,07,30,2023-07-30,06:10:00,3,ND,38,0,0.88,0,0,0,0,46.4200,-101.5700,46.4200,-101.5700,0,0,0,0,0,37,0,0,0
680631,2023,07,30,2023-07-30,06:12:00,3,ND,38,0,1.00,0,0,0,0,46.4200,-101.5600,46.4200,-101.5600,0,0,0,0,0,37,0,0,0
680632,2023,07,30,2023-07-30,06:33:00,3,ND,38,0,1.00,0,0,0,0,46.8800,-102.3100,46.8800,-102.3100,0,0,0,0,0,89,0,0,0
680633,2023,07,30,2023-07-30,07:00:00,3,ND,38,0,1.00,0,0,0,0,46.0400,-100.9200,46.0400,-100.9200,0,0,0,0,0,85,0,0,0
680634,2023,07,30,2023-07-30,07:08:00,3,NE,31,0,1.00,0,0,0,0,40.4100,-98.1500,40.4100,-98.1500,0,0,0,0,0,35,0,0,0
680635,2023,07,30,2023-07-30,07:20:00,3,ND,38,0,0.88,0,0,0,0,46.6100,-101.8300,46.6100,-101.8300,0,0,0,0,0,37,0,0,0
680636,2023,07,30,2023-07-30,08:00:00,3,ND,38,0,1.25,0,0,0,0,46.0600,-100.9300,46.0600,-100.9300,0,0,0,0,0,85,0,0,0
680637,2023,07,30,2023-07-30,08:24:00,3,ND,38,0,1.00,0,0,0,0,46.1100,-101.4900,46.1100,-101.4900,0,0,0,0,0,37,0,0,0
680638,2023,07,30,2023-07-30,08:27:00,3,ND,38,0,1.75,0,0,2000,0,46.0800,-101.5300,46.0800,-101.5300,0,0,0,0,0,37,0,0,0
680639,2023,07,30,2023-07-30,08:32:00,3,ND,38,0,1.50,0,0,0,0,46.0300,-101.4900,46.0300,-101.4900,0,0,0,0,0,85,0,0,0
680640,2023,07,30,2023-07-30,08:48:00,3,SD,46,0,1.00,0,0,0,0,45.8400,-101.2800,45.8400,-101.2800,0,0,0,0,0,31,0,0,0
680641,2023,07,30,2023-07-30,08:52:00,3,SD,46,0,1.25,0,0,0,0,45.9200,-101.3500,45.9200,-101.3500,0,0,0,0,0,31,0,0,0
680642,2023,07,30,2023-07-30,09:28:00,3,SD,46,0,1.00,0,0,0,0,45.5400,-100.4100,45.5400,-100.4100,0,0,0,0,0,129,0,0,0
680643,2023,07,30,2023-07-30,09:52:00,3,SD,46,0,1.00,0,0,0,0,45.4500,-100.9200,45.4500,-100.9200,0,0,0,0,0,41,0,0,0
680644,2023,07,30,2023-07-30,10:00:00,3,SD,46,0,1.75,0,0,0,0,45.3300,-100.1200,45.3300,-100.1200,0,0,0,0,0,129,0,0,0
680645,2023,07,30,2023-07-30,10:26:00,3,SD,46,0,1.25,0,0,0,0,45.1300,-99.8600,45.1300,-99.8600,0,0,0,0,0,107,0,0,0
680646,2023,07,30,2023-07-30,10:35:00,3,SD,46,0,1.00,0,0,0,0,44.3300,-98.8000,44.3300,-98.8000,0,0,0,0,0,59,0,0,0
680647,2023,07,30,2023-07-30,10:56:00,3,SD,46,0,1.25,0,0,0,0,44.0800,-98.5600,44.0800,-98.5600,0,0,0,0,0,73,0,0,0
680648,2023,07,30,2023-07-30,11:00:00,3,SD,46,0,1.00,0,0,0,0,44.9400,-100.2400,44.9400,-100.2400,0,0,0,0,0,107,0,0,0
680649,2023,07,30,2023-07-30,11:05:00,3,SD,46,0,1.25,0,0,0,0,44.8600,-99.6000,44.8600,-99.6000,0,0,0,0,0,69,0,0,0
680650,2023,07,30,2023-07-30,11:06:00,3,SD,46,0,1.00,0,0,0,19000,43.9800,-98.5300,43.9800,-98.5300,0,0,0,0,0,73,0,0,0
680651,2023,07,30,2023-07-30,11:09:00,3,SD,46,0,0.75,0,0,0,0,44.0600,-98.3700,44.0600,-98.3700,0,0,0,0,0,73,0,0,0
680652,2023,07,30,2023-07-30,11:14:00,3,SD,46,0,0.75,0,0,0,0,43.9200,-98.4800,43.9200,-98.4800,0,0,0,0,0,3,0,0,0
680653,2023,07,30,2023-07-30,11:15:00,3,SD,46,0,1.50,0,0,0,0,44.8800,-100.2200,44.8800,-100.2200,0,0,0,0,0,119,0,0,0
680654,2023,07,30,2023-07-30,11:31:00,3,SD,46,0,0.75,0,0,0,0,43.7900,-98.2300,43.7900,-98.2300,0,0,0,0,0,35,0,0,0
680655,2023,07,30,2023-07-30,13:35:00,3,SD,46,0,2.50,0,0,0,0,43.2700,-98.1600,43.2700,-98.1600,0,0,0,0,0,43,0,0,0
680656,2023,07,30,2023-07-30,13:36:00,3,SD,46,0,1.75,0,0,0,0,43.2600,-98.1600,43.2600,-98.1600,0,0,0,0,0,43,0,0,0
680657,2023,07,30,2023-07-30,13:39:00,3,SD,46,0,1.00,0,0,0,0,44.1379,-103.5700,44.1379,-103.5700,0,0,0,0,0,103,0,0,0
680658,2023,07,30,2023-07-30,13:48:00,3,SD,46,0,1.75,0,0,0,0,44.1005,-103.5415,44.1005,-103.5415,0,0,0,0,0,103,0,0,0
680659,2023,07,30,2023-07-30,13:54:00,3,SD,46,0,2.00,0,0,0,0,44.0755,-103.4614,44.0755,-103.4614,0,0,0,0,0,103,0,0,0
680660,2023,07,30,2023-07-30,13:54:00,3,SD,46,0,2.75,0,0,0,0,44.0745,-103.5514,44.0745,-103.5514,0,0,0,0,0,103,0,0,0
680661,2023,07,30,2023-07-30,13:55:00,3,SD,46,0,1.50,0,0,0,0,44.0800,-103.4300,44.0800,-103.4300,0,0,0,0,0,103,0,0,0
680662,2023,07,30,2023-07-30,14:00:00,3,SD,46,0,3.00,0,0,0,0,44.0566,-103.4723,44.0566,-103.4723,0,0,0,0,0,103,0,0,0
680663,2023,07,30,2023-07-30,14:01:00,3,SD,46,0,2.50,0,0,0,0,44.0234,-103.4800,44.0234,-103.4800,0,0,0,0,0,103,0,0,0
680664,2023,07,30,2023-07-30,14:02:00,3,SD,46,0,2.50,0,0,0,0,44.0411,-103.4800,44.0411,-103.4800,0,0,0,0,0,103,0,0,0
680665,2023,07,30,2023-07-30,14:10:00,3,SD,46,0,2.50,0,0,0,0,43.9934,-103.4877,43.9934,-103.4877,0,0,0,0,0,103,0,0,0
680666,2023,07,30,2023-07-30,14:13:00,3,SD,46,0,1.75,0,0,0,0,43.0200,-97.8400,43.0200,-97.8400,0,0,0,0,0,9,0,0,0
680667,2023,07,30,2023-07-30,14:14:00,3,SD,46,0,3.00,0,0,0,0,43.9666,-103.4723,43.9666,-103.4723,0,0,0,0,0,103,0,0,0
680668,2023,07,30,2023-07-30,14:16:00,3,SD,46,0,3.25,0,0,0,0,43.9800,-103.4398,43.9800,-103.4398,0,0,0,0,0,103,0,0,0
680669,2023,07,30,2023-07-30,14:21:00,3,NE,31,0,0.75,0,0,0,0,42.3000,-96.8600,42.3000,-96.8600,0,0,0,0,0,51,0,0,0
680670,2023,07,30,2023-07-30,14:22:00,3,NE,31,0,0.75,0,0,0,0,42.2700,-96.8600,42.2700,-96.8600,0,0,0,0,0,51,0,0,0
680671,2023,07,30,2023-07-30,14:24:00,3,SD,46,0,1.00,0,0,0,0,43.9498,-103.3742,43.9498,-103.3742,0,0,0,0,0,103,0,0,0
680672,2023,07,30,2023-07-30,14:32:00,3,NE,31,0,1.00,0,0,0,0,41.3100,-96.8100,41.3100,-96.8100,0,0,0,0,0,155,0,0,0
680673,2023,07,30,2023-07-30,14:38:00,3,NE,31,0,1.25,0,0,0,0,42.1500,-96.7700,42.1500,-96.7700,0,0,0,0,0,173,0,0,0
680674,2023,07,30,2023-07-30,14:40:00,3,NE,31,0,2.00,0,0,0,0,41.7800,-97.3900,41.7800,-97.3900,0,0,0,0,0,119,0,0,0
680675,2023,07,30,2023-07-30,15:46:00,3,NE,31,0,1.00,0,0,0,0,41.6900,-97.4900,41.6900,-97.4900,0,0,0,0,0,141,0,0,0
680676,2023,07,30,2023-07-30,15:55:00,3,IA,19,0,1.25,0,0,0,0,41.4300,-95.8600,41.4300,-95.8600,0,0,0,0,0,155,0,0,0
680677,2023,07,30,2023-07-30,16:00:00,3,WY,56,0,1.00,0,0,0,0,44.6835,-105.3612,44.6835,-105.3612,0,0,0,0,0,5,0,0,0
680678,2023,07,30,2023-07-30,16:30:00,3,MO,29,0,1.25,0,0,0,0,36.5900,-93.8300,36.5900,-93.8300,0,0,0,0,0,9,0,0,0
680679,2023,07,30,2023-07-30,16:40:00,3,MT,30,0,1.00,0,0,0,0,48.3100,-106.0400,48.3100,-106.0400,0,0,0,0,0,105,0,0,0
680680,2023,07,30,2023-07-30,17:07:00,3,CO,08,0,2.50,0,0,0,0,40.6200,-103.2200,40.6200,-103.2200,0,0,0,0,0,75,0,0,0
680681,2023,07,30,2023-07-30,17:08:00,3,CO,08,0,1.50,0,0,0,0,40.6100,-103.2300,40.6100,-103.2300,0,0,0,0,0,75,0,0,0
680682,2023,07,30,2023-07-30,17:16:00,3,MT,30,0,1.00,0,0,0,0,48.0900,-105.6400,48.0900,-105.6400,0,0,0,0,0,85,0,0,0
680683,2023,07,30,2023-07-30,17:34:00,3,MO,29,0,0.75,0,0,0,0,36.5600,-93.7100,36.5600,-93.7100,0,0,0,0,0,9,0,0,0
680684,2023,07,30,2023-07-30,17:40:00,3,MO,29,0,1.00,0,0,0,0,36.5600,-93.7100,36.5600,-93.7100,0,0,0,0,0,9,0,0,0
680685,2023,07,30,2023-07-30,17:44:00,3,MO,29,0,1.25,0,0,0,0,36.5600,-93.7100,36.5600,-93.7100,0,0,0,0,0,9,0,0,0
680686,2023,07,30,2023-07-30,17:44:00,3,WY,56,0,1.75,0,0,0,0,44.5911,-104.9676,44.5911,-104.9676,0,0,0,0,0,11,0,0,0
680687,2023,07,30,2023-07-30,17:47:00,3,MO,29,0,1.00,0,0,0,0,36.5300,-93.7200,36.5300,-93.7200,0,0,0,0,0,9,0,0,0
680688,2023,07,30,2023-07-30,18:04:00,3,KS,20,0,1.25,0,0,0,0,39.9900,-97.6100,39.9900,-97.6100,0,0,0,0,0,157,0,0,0
680689,2023,07,30,2023-07-30,18:06:00,3,NE,31,0,1.00,0,0,0,0,40.0100,-97.6200,40.0100,-97.6200,0,0,0,0,0,169,0,0,0
680690,2023,07,30,2023-07-30,18:14:00,3,WY,56,0,1.50,0,0,0,0,44.3932,-104.6978,44.3932,-104.6978,0,0,0,0,0,11,0,0,0
680691,2023,07,30,2023-07-30,18:14:00,3,WY,56,0,1.00,0,0,0,0,44.4468,-104.8100,44.4468,-104.8100,0,0,0,0,0,11,0,0,0
680692,2023,07,30,2023-07-30,18:15:00,3,MT,30,0,1.00,0,0,0,0,47.8400,-104.8700,47.8400,-104.8700,0,0,0,0,0,83,0,0,0
680693,2023,07,30,2023-07-30,18:20:00,3,KS,20,0,1.00,0,0,0,0,39.8900,-97.6200,39.8900,-97.6200,0,0,0,0,0,157,0,0,0
680694,2023,07,30,2023-07-30,18:24:00,3,CO,08,0,1.00,0,0,0,0,40.4900,-103.6000,40.4900,-103.6000,0,0,0,0,0,87,0,0,0
680695,2023,07,30,2023-07-30,18:26:00,3,WY,56,0,1.75,0,0,0,0,44.3300,-104.5500,44.3300,-104.5500,0,0,0,0,0,11,0,0,0
680696,2023,07,30,2023-07-30,18:35:00,3,NE,31,0,1.25,0,0,0,0,42.1600,-102.6200,42.1600,-102.6200,0,0,0,0,0,161,0,0,0
680697,2023,07,30,2023-07-30,18:40:00,3,NE,31,0,3.00,0,0,0,0,42.0800,-102.6400,42.0800,-102.6400,0,0,0,0,0,161,0,0,0
680698,2023,07,30,2023-07-30,18:43:00,3,SD,46,0,1.00,0,0,0,0,43.0100,-103.9400,43.0100,-103.9400,0,0,0,0,0,47,0,0,0
680699,2023,07,30,2023-07-30,18:45:00,3,NE,31,0,4.00,0,0,0,0,42.0800,-102.6800,42.0800,-102.6800,0,0,0,0,0,161,0,0,0
680700,2023,07,30,2023-07-30,18:45:00,3,KS,20,0,1.50,0,0,0,0,39.7800,-97.4600,39.7800,-97.4600,0,0,0,0,0,157,0,0,0
680701,2023,07,30,2023-07-30,18:49:00,3,WY,56,0,1.50,0,0,0,0,44.1900,-104.3700,44.1900,-104.3700,0,0,0,0,0,11,0,0,0
680702,2023,07,30,2023-07-30,19:15:00,3,MT,30,0,1.50,0,0,0,0,47.5700,-104.6200,47.5700,-104.6200,0,0,0,0,0,21,0,0,0
680703,2023,07,30,2023-07-30,19:17:00,3,WY,56,0,1.75,0,0,0,0,44.1205,-104.6015,44.1205,-104.6015,0,0,0,0,0,45,0,0,0
680704,2023,07,30,2023-07-30,19:34:00,3,WY,56,0,2.75,0,0,0,0,43.9800,-104.1900,43.9800,-104.1900,0,0,0,0,0,45,0,0,0
680705,2023,07,30,2023-07-30,19:45:00,3,KS,20,0,1.00,0,0,0,0,38.5800,-96.0200,38.5800,-96.0200,0,0,0,0,0,111,0,0,0
680706,2023,07,30,2023-07-30,19:47:00,3,MT,30,0,1.25,0,0,0,0,47.5066,-111.1881,47.5066,-111.1881,0,0,0,0,0,13,0,0,0
680707,2023,07,30,2023-07-30,20:05:00,3,WY,56,0,1.75,0,0,0,0,43.9330,-104.2840,43.9330,-104.2840,0,0,0,0,0,45,0,0,0
680708,2023,07,30,2023-07-30,20:08:00,3,KS,20,0,1.75,0,0,0,0,38.4200,-95.8600,38.4200,-95.8600,0,0,0,0,0,31,0,0,0
680709,2023,07,30,2023-07-30,20:08:00,3,MT,30,0,1.00,0,0,0,0,47.3900,-110.9300,47.3900,-110.9300,0,0,0,0,0,13,0,0,0
680710,2023,07,30,2023-07-30,20:17:00,3,MT,30,0,1.75,0,0,0,0,48.6100,-109.2700,48.6100,-109.2700,0,0,0,0,0,5,0,0,0
680711,2023,07,30,2023-07-30,20:21:00,3,SD,46,0,1.25,0,0,0,0,43.3934,-102.4076,43.3934,-102.4076,0,0,0,0,0,102,0,0,0
680712,2023,07,30,2023-07-30,20:24:00,3,NE,31,0,1.00,0,0,0,0,42.8200,-101.6400,42.8200,-101.6400,0,0,0,0,0,31,0,0,0
680713,2023,07,30,2023-07-30,20:27:00,3,SD,46,0,1.00,0,0,0,0,43.0784,-101.4019,43.0784,-101.4019,0,0,0,0,0,7,0,0,0
680714,2023,07,30,2023-07-30,20:27:00,3,MT,30,0,2.00,0,0,1000000,0,48.6000,-109.2300,48.6000,-109.2300,0,0,0,0,0,5,0,0,0
680715,2023,07,30,2023-07-30,20:29:00,3,MT,30,0,2.50,0,0,0,0,48.5700,-109.2000,48.5700,-109.2000,0,0,0,0,0,5,0,0,0
680716,2023,07,30,2023-07-30,20:32:00,3,KS,20,0,0.88,0,0,0,0,38.2000,-95.7600,38.2000,-95.7600,0,0,0,0,0,31,0,0,0
680717,2023,07,30,2023-07-30,20:45:00,3,SD,46,0,1.00,0,0,0,0,43.7300,-104.0200,43.7300,-104.0200,0,0,0,0,0,33,0,0,0
680718,2023,07,30,2023-07-30,20:55:00,3,NE,31,0,1.25,0,0,0,0,42.8100,-101.7100,42.8100,-101.7100,0,0,0,0,0,31,0,0,0
680719,2023,07,30,2023-07-30,21:08:00,3,MT,30,0,1.50,0,0,0,0,48.5400,-108.7900,48.5400,-108.7900,0,0,0,0,0,5,0,0,0
680720,2023,07,30,2023-07-30,21:09:00,3,MT,30,0,1.25,0,0,0,0,48.4700,-108.7700,48.4700,-108.7700,0,0,0,0,0,5,0,0,0
680721,2023,07,31,2023-07-31,16:00:00,3,AZ,04,0,1.00,0,0,0,0,34.5500,-112.4700,34.5500,-112.4700,0,0,0,0,0,25,0,0,0
680722,2023,07,31,2023-07-31,17:15:00,3,WY,56,0,1.50,0,0,0,0,44.5510,-105.2610,44.5510,-105.2610,0,0,0,0,0,5,0,0,0
680723,2023,07,31,2023-07-31,17:20:00,3,WY,56,0,1.50,0,0,0,0,44.5686,-105.2438,44.5686,-105.2438,0,0,0,0,0,5,0,0,0
680724,2023,07,31,2023-07-31,18:16:00,3,SC,45,0,0.88,0,0,0,0,33.4500,-81.0400,33.4500,-81.0400,0,0,0,0,0,75,0,0,0
680725,2023,07,31,2023-07-31,18:46:00,3,CO,08,0,1.00,0,0,0,0,40.7300,-104.7900,40.7300,-104.7900,0,0,0,0,0,123,0,0,0
680726,2023,07,31,2023-07-31,18:55:00,3,CO,08,0,0.75,0,0,0,0,39.3700,-104.8000,39.3700,-104.8000,0,0,0,0,0,35,0,0,0
680727,2023,07,31,2023-07-31,19:55:00,3,CO,08,0,1.25,0,0,0,0,39.4300,-104.5100,39.4300,-104.5100,0,0,0,0,0,39,0,0,0
680728,2023,07,31,2023-07-31,20:00:00,3,CO,08,0,1.25,0,0,0,0,40.6100,-105.0800,40.6100,-105.0800,0,0,0,0,0,69,0,0,0
